shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S013,31.263935,32.288315,14,894.88
S013,31.264062,32.288050,15,923.76
S013,31.264586,32.287160,16,1026.47
S013,31.264990,32.286468,17,1106.12
S013,31.265258,32.285950,18,1163.67
S013,31.265477,32.285414,19,1220.14
S013,31.265560,32.285136,20,1248.13
S013,31.265743,32.284475,21,1314.16
S013,31.265816,32.284222,22,1339.54
S013,31.265869,32.283862,23,1374.27
S013,31.265915,32.283390,24,1419.42
S013,31.266118,32.282149,25,1539.51
S013,31.266717,32.279877,26,1765.49
S013,31.268296,32.280456,27,1949.49
S013,31.268334,32.280294,28,1965.46
S013,31.266760,32.279739,29,2148.25
S013,31.265082,32.279139,30,2343.36
S013,31.263623,32.278614,31,2513.09
S013,31.262105,32.278063,32,2689.83
S013,31.261326,32.277804,33,2779.88
S013,31.260648,32.277545,34,2859.18
S013,31.260338,32.277408,35,2896.03
S013,31.260018,32.277148,36,2939.35
S013,31.259614,32.276542,37,3012.40
S013,31.258710,32.275106,38,3181.92
S013,31.257683,32.273479,39,3374.16
S013,31.256039,32.270800,40,3687.64
S013,31.254775,32.268736,41,3928.98
S013,31.253757,32.267093,42,4121.87
S013,31.252303,32.264689,43,4401.80
S013,31.251302,32.263043,44,4593.82
S013,31.250870,32.262314,45,4678.14
S013,31.250440,32.262686,46,4737.61
S013,31.249627,32.263354,47,4848.09
S013,31.248121,32.264600,48,5053.20
S013,31.247014,32.265557,49,5206.27
S013,31.246939,32.265531,50,5214.96
S013,31.246862,32.265534,51,5223.53
S013,31.246762,32.265564,52,5235.01
S013,31.246493,32.265677,53,5266.79
S013,31.246350,32.265730,54,5283.47
S013,31.246148,32.265777,55,5306.37
S013,31.245848,32.265790,56,5339.75
S013,31.245688,32.265781,57,5357.57
S013,31.245588,32.265776,58,5368.70
S013,31.245481,32.265681,59,5383.63
S013,31.245237,32.265596,60,5411.94
S013,31.244591,32.265345,61,5487.63
S013,31.243305,32.264843,62,5638.38
S013,31.242880,32.264660,63,5688.74
S013,31.242119,32.264200,64,5783.99
S013,31.241528,32.263694,65,5865.44
S013,31.241252,32.263383,66,5908.05
S013,31.240983,32.262999,67,5955.25
S013,31.240717,32.262432,68,6016.73
S013,31.240496,32.262073,69,6058.79
S013,31.239972,32.261390,70,6146.03
S013,31.239464,32.260689,71,6233.40
S013,31.238958,32.260113,72,6311.91
S013,31.238130,32.259263,73,6434.42
S013,31.237202,32.258464,74,6562.55
S013,31.236498,32.258013,75,6651.81
S013,31.234929,32.256815,76,6860.16
S013,31.233069,32.255139,77,7121.25
S013,31.231680,32.253840,78,7319.01
S013,31.231578,32.253880,79,7330.98
S013,31.231534,32.253923,80,7337.35
S013,31.231513,32.254013,81,7346.22
S013,31.231515,32.254101,82,7354.59
S013,31.231650,32.254301,83,7378.82
S013,31.231897,32.254668,84,7423.23
S013,31.232395,32.255040,85,7488.93
S013,31.233048,32.255526,86,7575.00
S013,31.234247,32.256702,87,7749.00
S013,31.235599,32.257775,88,7930.68
S013,31.235719,32.257894,89,7948.18
S013,31.235804,32.258005,90,7962.35
S013,31.236391,32.258455,91,8040.39
S013,31.236721,32.258697,92,8083.70
S013,31.237322,32.259183,93,8164.95
S013,31.237826,32.259637,94,8235.69
S013,31.238240,32.259968,95,8291.45
S013,31.238290,32.260119,96,8306.84
S013,31.238256,32.260271,97,8321.78
S013,31.238118,32.260442,98,8344.14
S013,31.237313,32.261558,99,8482.95
S013,31.236012,32.263337,100,8705.52
S013,31.237876,32.265164,101,8975.95
S013,31.237975,32.265014,102,8993.97
S013,31.236237,32.263275,103,9248.30
S013,31.237526,32.261487,104,9470.65
S013,31.238266,32.260471,105,9597.54
S013,31.238365,32.260369,106,9612.21
S013,31.238465,32.260339,107,9623.69
S013,31.238614,32.260347,108,9640.28
S013,31.238901,32.260678,109,9685.10
S013,31.239384,32.261257,110,9762.00
S013,31.239768,32.261795,111,9828.63
S013,31.240002,32.262114,112,9868.59
S013,31.240191,32.262368,113,9900.60
S013,31.240306,32.262482,114,9917.37
S013,31.240376,32.262511,115,9925.62
S013,31.240537,32.262797,116,9958.18
S013,31.240912,32.263539,117,10040.12
S013,31.241140,32.263911,118,10083.64
S013,31.241463,32.264313,119,10136.09
S013,31.241818,32.264573,120,10182.66
S013,31.242215,32.264725,121,10229.11
S013,31.242542,32.264760,122,10265.62
S013,31.242919,32.264827,123,10308.02
S013,31.243219,32.264945,124,10343.22
S013,31.244088,32.265309,125,10445.86
S013,31.245487,32.265843,126,10609.49
S013,31.245606,32.265924,127,10624.80
S013,31.245712,32.266052,128,10641.74
S013,31.245810,32.266241,129,10662.76
S013,31.245872,32.266479,130,10686.41
S013,31.245997,32.266609,131,10705.01
S013,31.246178,32.266621,132,10725.17
S013,31.246383,32.266536,133,10749.35
S013,31.246459,32.266337,134,10770.07
S013,31.247325,32.265500,135,10894.99
S013,31.249114,32.263947,136,11142.71
S013,31.250371,32.262866,137,11316.20
S013,31.250823,32.262513,138,11376.63
S013,31.252852,32.265869,139,11767.37
S013,31.254172,32.268048,140,12021.23
S013,31.255114,32.269592,141,12201.54
S013,31.256218,32.271384,142,12411.51
S013,31.257698,32.273749,143,12690.11
S013,31.258143,32.274420,144,12770.84
S013,31.259123,32.276025,145,12958.32
S013,31.259758,32.277000,146,13074.83
S013,31.260022,32.277354,147,13119.48
S013,31.260238,32.277512,148,13147.81
S013,31.260707,32.277724,149,13203.72
S013,31.263083,32.278585,150,13480.30
S013,31.265514,32.279447,151,13762.76
S013,31.266598,32.279851,152,13889.26
S013,31.266287,32.281041,153,14007.54
S013,31.265996,32.282187,154,14121.16
S013,31.265749,32.283480,155,14247.09
S013,31.265551,32.284614,156,14357.10
S013,31.265318,32.285512,157,14446.29
S013,31.265169,32.285918,158,14488.29
S013,31.264679,32.286788,159,14587.32
S013,31.264207,32.287582,160,14679.24
S013,31.263906,32.288123,161,14740.59
S013,31.263844,32.288212,162,14751.51
S013,31.263755,32.288236,163,14761.66
S013,31.263679,32.288277,164,14770.97
S013,31.263635,32.288360,165,14780.25
S013,31.263635,32.288468,166,14790.52
S013,31.263665,32.288531,167,14797.37
S013,31.263435,32.288921,168,14842.41
S013,31.262921,32.289811,169,14944.50
S013,31.262418,32.290701,170,15045.91
S013,31.262319,32.290856,171,15064.30
S013,31.262221,32.290902,172,15076.04
S013,31.262126,32.290882,173,15086.78
S013,31.261417,32.290352,174,15180.33
S013,31.260595,32.289725,175,15289.45
S013,31.260493,32.289708,176,15300.91
S013,31.260378,32.289748,177,15314.25
S013,31.260011,32.290418,178,15389.88
S013,31.259649,32.291025,179,15460.23
S013,31.259107,32.291966,180,15568.09
S013,31.258573,32.292896,181,15674.58
S013,31.258320,32.293344,182,15725.62
S013,31.259117,32.293948,183,15831.21
S009R,31.259309,32.310684,1,0.0
S009R,31.254245,32.313818,2,637.06
